date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:12:08	113095/113095	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Jan%202017%2014:25:02%20GMT	http://max-themes.net//demos/albertos/images/bg-menu.jpg	C:/Siturile%20Mele/pizza/max-themes.net/demos/albertos/images/bg-menu.jpg	(from http://max-themes.net//demos/albertos/css/style.css)
02:12:09	39623/39623	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Feb%202017%2020:44:24%20GMT	http://max-themes.net//demos/albertos/upload/calzone-313x220.jpg	C:/Siturile%20Mele/pizza/max-themes.net/demos/albertos/upload/calzone-313x220.jpg	(from http://max-themes.net//demos/albertos/pizzas.html)
02:12:14	42081/42081	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Feb%202017%2020:43:04%20GMT	http://max-themes.net//demos/albertos/upload/classic-313x220.jpg	C:/Siturile%20Mele/pizza/max-themes.net/demos/albertos/upload/classic-313x220.jpg	(from http://max-themes.net//demos/albertos/pizzas.html)
02:12:17	158189/158189	---M--	200	added ('OK')	image/png	date:Tue,%2031%20Jan%202017%2018:00:44%20GMT	http://max-themes.net//demos/albertos/images/frame.png	C:/Siturile%20Mele/pizza/max-themes.net/demos/albertos/images/frame.png	(from http://max-themes.net//demos/albertos/pizzas.html)
02:12:17	55838/55838	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Feb%202017%2020:41:06%20GMT	http://max-themes.net//demos/albertos/upload/neapolitan.jpg	C:/Siturile%20Mele/pizza/max-themes.net/demos/albertos/upload/neapolitan.jpg	(from http://max-themes.net//demos/albertos/pizzas.html)
02:12:18	55871/55871	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Feb%202017%2020:39:02%20GMT	http://max-themes.net//demos/albertos/upload/farmer.jpg	C:/Siturile%20Mele/pizza/max-themes.net/demos/albertos/upload/farmer.jpg	(from http://max-themes.net//demos/albertos/pizzas.html)
02:12:19	31547/31547	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Jan%202017%2018:49:56%20GMT	http://max-themes.net//demos/albertos/upload/slide1-313x220.jpg	C:/Siturile%20Mele/pizza/max-themes.net/demos/albertos/upload/slide1-313x220.jpg	(from http://max-themes.net//demos/albertos/pizzas.html)
02:12:20	1218/1218	---M--	200	added ('OK')	application/javascript	date:Tue,%2006%20Dec%202016%2018:40:28%20GMT	http://max-themes.net//demos/albertos/js/contact-form.js	C:/Siturile%20Mele/pizza/max-themes.net/demos/albertos/js/contact-form.js	(from http://max-themes.net//demos/albertos/contact.html)
02:12:22	31661/31661	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Jan%202017%2018:42:02%20GMT	http://max-themes.net//demos/albertos/upload/bg-pizza-313x220.jpg	C:/Siturile%20Mele/pizza/max-themes.net/demos/albertos/upload/bg-pizza-313x220.jpg	(from http://max-themes.net//demos/albertos/pizzas.html)
02:12:26	50341/50341	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Jan%202017%2021:35:00%20GMT	http://max-themes.net//demos/albertos/upload/vegies.jpg	C:/Siturile%20Mele/pizza/max-themes.net/demos/albertos/upload/vegies.jpg	(from http://max-themes.net//demos/albertos/about.html)
02:12:27	55802/55802	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Jan%202017%2022:21:18%20GMT	http://max-themes.net//demos/albertos/upload/team.jpg	C:/Siturile%20Mele/pizza/max-themes.net/demos/albertos/upload/team.jpg	(from http://max-themes.net//demos/albertos/about.html)
02:12:49	180308/180308	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Feb%202017%2014:54:04%20GMT	http://max-themes.net//demos/albertos/upload/post3.jpg	C:/Siturile%20Mele/pizza/max-themes.net/demos/albertos/upload/post3.jpg	(from http://max-themes.net//demos/albertos/blog.html)
02:12:54	200899/200899	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Feb%202017%2014:49:18%20GMT	http://max-themes.net//demos/albertos/upload/post2.jpg	C:/Siturile%20Mele/pizza/max-themes.net/demos/albertos/upload/post2.jpg	(from http://max-themes.net//demos/albertos/blog.html)
02:13:06	562788/562788	UR-M--	200	added ('Partial%20Content')	image/jpeg	date:Tue,%2031%20Jan%202017%2017:28:44%20GMT	http://max-themes.net//demos/albertos/upload/slide4.jpg	C:/Siturile%20Mele/pizza/max-themes.net/demos/albertos/upload/slide4.jpg	(from http://max-themes.net//demos/albertos/)
02:13:07	1210/1210	---M--	404	error ('Not%20Found')	text/html	etag:%224ba-57ec95651f8a5%22	http://pegodesign.com/wp-themes/albertos/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=4.6.1	C:/Siturile%20Mele/pizza/pegodesign.com/wp-themes/albertos/wp-content/plugins/contact-form-7/includes/css/styles.621c9b.delayed	(from http://max-themes.net//demos/albertos/css/owl.video.play.html)
02:13:07	1210/1210	---M--	404	error ('Not%20Found')	text/html	etag:%224ba-57ec95651f8a5%22	http://pegodesign.com/wp-themes/albertos/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.3.1.5	C:/Siturile%20Mele/pizza/pegodesign.com/wp-themes/albertos/wp-content/plugins/revslider/public/assets/css/settings4ee1.css	(from http://max-themes.net//demos/albertos/css/owl.video.play.html)
02:13:07	1210/1210	---M--	404	error ('Not%20Found')	text/html	etag:%224ba-57ec95651f8a5%22	http://pegodesign.com/wp-themes/albertos/wp-content/themes/albertos/css/animsition.css?ver=1.0	C:/Siturile%20Mele/pizza/pegodesign.com/wp-themes/albertos/wp-content/themes/albertos/css/animsition5152.css	(from http://max-themes.net//demos/albertos/css/owl.video.play.html)
02:13:07	1210/1210	---M--	404	error ('Not%20Found')	text/html	etag:%224ba-57ec95651f8a5%22	http://pegodesign.com/wp-themes/albertos/wp-content/themes/albertos/css/font-awesome.css?ver=1.0	C:/Siturile%20Mele/pizza/pegodesign.com/wp-themes/albertos/wp-content/themes/albertos/css/font-awesome5152.css	(from http://max-themes.net//demos/albertos/css/owl.video.play.html)
02:13:08	1210/1210	---M--	404	error ('Not%20Found')	text/html	etag:%224ba-57ec95651f8a5%22	http://pegodesign.com/wp-themes/albertos/wp-content/themes/albertos/css/simple-line-icons.css?ver=1.0	C:/Siturile%20Mele/pizza/pegodesign.com/wp-themes/albertos/wp-content/themes/albertos/css/simple-line-icons5152.css	(from http://max-themes.net//demos/albertos/css/owl.video.play.html)
02:13:08	1210/1210	---M--	404	error ('Not%20Found')	text/html	etag:%224ba-57ec95651f8a5%22	http://pegodesign.com/wp-themes/albertos/wp-content/themes/albertos/css/pe-icon-7-stroke.css?ver=1.0	C:/Siturile%20Mele/pizza/pegodesign.com/wp-themes/albertos/wp-content/themes/albertos/css/pe-icon-7-stroke5152.css	(from http://max-themes.net//demos/albertos/css/owl.video.play.html)
02:13:08	1210/1210	---M--	404	error ('Not%20Found')	text/html	etag:%224ba-57ec95651f8a5%22	http://pegodesign.com/wp-themes/albertos/wp-content/themes/albertos/css/flaticon.css?ver=1.0	C:/Siturile%20Mele/pizza/pegodesign.com/wp-themes/albertos/wp-content/themes/albertos/css/flaticon5152.css	(from http://max-themes.net//demos/albertos/css/owl.video.play.html)
02:13:08	1210/1210	---M--	404	error ('Not%20Found')	text/html	etag:%224ba-57ec95651f8a5%22	http://pegodesign.com/wp-themes/albertos/wp-content/themes/albertos/css/owl.carousel.css?ver=1.0	C:/Siturile%20Mele/pizza/pegodesign.com/wp-themes/albertos/wp-content/themes/albertos/css/owl.carousel5152.css	(from http://max-themes.net//demos/albertos/css/owl.video.play.html)
02:13:09	1210/1210	---M--	404	error ('Not%20Found')	text/html	etag:%224ba-57ec95651f8a5%22	http://pegodesign.com/wp-themes/albertos/wp-content/themes/albertos/css/jquery.easy-pie-chart.css?ver=1.0	C:/Siturile%20Mele/pizza/pegodesign.com/wp-themes/albertos/wp-content/themes/albertos/css/jquery.easy-pie-chart5152.css	(from http://max-themes.net//demos/albertos/css/owl.video.play.html)
02:13:09	1210/1210	---M--	404	error ('Not%20Found')	text/html	etag:%224ba-57ec95651f8a5%22	http://pegodesign.com/wp-themes/albertos/wp-content/themes/albertos/css/owl.transitions.css?ver=1.0	C:/Siturile%20Mele/pizza/pegodesign.com/wp-themes/albertos/wp-content/themes/albertos/css/owl.transitions5152.css	(from http://max-themes.net//demos/albertos/css/owl.video.play.html)
02:13:09	1210/1210	---M--	404	error ('Not%20Found')	text/html	etag:%224ba-57ec95651f8a5%22	http://pegodesign.com/wp-themes/albertos/wp-content/themes/albertos/style.css?ver=1.0	C:/Siturile%20Mele/pizza/pegodesign.com/wp-themes/albertos/wp-content/themes/albertos/style5152.css	(from http://max-themes.net//demos/albertos/css/owl.video.play.html)
02:13:09	1210/1210	---M--	404	error ('Not%20Found')	text/html	etag:%224ba-57ec95651f8a5%22	http://pegodesign.com/wp-themes/albertos/wp-content/themes/albertos/css/media.css?ver=1.0	C:/Siturile%20Mele/pizza/pegodesign.com/wp-themes/albertos/wp-content/themes/albertos/css/media5152.css	(from http://max-themes.net//demos/albertos/css/owl.video.play.html)
02:13:09	1210/1210	---M--	404	error ('Not%20Found')	text/html	etag:%224ba-57ec95651f8a5%22	http://pegodesign.com/wp-themes/albertos/wp-includes/js/jquery/jquery.js?ver=1.12.4	C:/Siturile%20Mele/pizza/pegodesign.com/wp-themes/albertos/wp-includes/js/jquery/jqueryb8ff.js	(from http://max-themes.net//demos/albertos/css/owl.video.play.html)
02:13:10	1210/1210	---M--	404	error ('Not%20Found')	text/html	etag:%224ba-57ec95651f8a5%22	http://pegodesign.com/wp-themes/albertos/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.4.1	C:/Siturile%20Mele/pizza/pegodesign.com/wp-themes/albertos/wp-includes/js/jquery/jquery-migrate.min330a.js	(from http://max-themes.net//demos/albertos/css/owl.video.play.html)
02:13:10	1210/1210	---M--	404	error ('Not%20Found')	text/html	etag:%224ba-57ec95651f8a5%22	http://pegodesign.com/wp-themes/albertos/wp-content/plugins/revslider/public/assets/js/jquery.themepunch.tools.min.js?ver=5.3.1.5	C:/Siturile%20Mele/pizza/pegodesign.com/wp-themes/albertos/wp-content/plugins/revslider/public/assets/js/jquery.themepunch.tools.min4ee1.js	(from http://max-themes.net//demos/albertos/css/owl.video.play.html)
02:13:10	1210/1210	---M--	404	error ('Not%20Found')	text/html	etag:%224ba-57ec95651f8a5%22	http://pegodesign.com/wp-themes/albertos/wp-content/plugins/revslider/public/assets/js/jquery.themepunch.revolution.min.js?ver=5.3.1.5	C:/Siturile%20Mele/pizza/pegodesign.com/wp-themes/albertos/wp-content/plugins/revslider/public/assets/js/jquery.themepunch.revolution.min4ee1.js	(from http://max-themes.net//demos/albertos/css/owl.video.play.html)
02:13:10	1210/1210	---M--	404	error ('Not%20Found')	text/html	etag:%224ba-57ec95651f8a5%22	http://pegodesign.com/wp-themes/albertos/wp-content/themes/albertos/images/logo.png	C:/Siturile%20Mele/pizza/pegodesign.com/wp-themes/albertos/wp-content/themes/albertos/images/logo.png	(from http://max-themes.net//demos/albertos/css/owl.video.play.html)
02:13:11	1210/1210	---M--	404	error ('Not%20Found')	text/html	etag:%224ba-57ec95651f8a5%22	http://pegodesign.com/wp-themes/albertos/wp-content/themes/albertos/images/logo-retina.png	C:/Siturile%20Mele/pizza/pegodesign.com/wp-themes/albertos/wp-content/themes/albertos/images/logo-retina.png	(from http://max-themes.net//demos/albertos/css/owl.video.play.html)
02:13:11	284713/284713	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Jan%202017%2017:18:38%20GMT	http://max-themes.net//demos/albertos/upload/slide3.jpg	C:/Siturile%20Mele/pizza/max-themes.net/demos/albertos/upload/slide3.jpg	(from http://max-themes.net//demos/albertos/blog.html)
02:13:12	1210/1210	---M--	404	error ('Not%20Found')	text/html	etag:%224ba-57ec95651f8a5%22	http://pegodesign.com/wp-themes/albertos/wp-content/themes/albertos/css/custom_script.css?ver=4.7.3	C:/Siturile%20Mele/pizza/pegodesign.com/wp-themes/albertos/wp-content/themes/albertos/css/custom_script.75fe9d.delayed	(from http://max-themes.net//demos/albertos/css/owl.video.play.html)
02:13:12	1210/1210	---M--	404	error ('Not%20Found')	text/html	etag:%224ba-57ec95651f8a5%22	http://pegodesign.com/wp-themes/albertos/wp-content/plugins/contact-form-7/includes/js/jquery.form.min.js?ver=3.51.0-2014.06.20	C:/Siturile%20Mele/pizza/pegodesign.com/wp-themes/albertos/wp-content/plugins/contact-form-7/includes/js/jquery.form.mind03d.js	(from http://max-themes.net//demos/albertos/css/owl.video.play.html)
02:13:12	1210/1210	---M--	404	error ('Not%20Found')	text/html	etag:%224ba-57ec95651f8a5%22	http://pegodesign.com/wp-themes/albertos/wp-content/plugins/contact-form-7/includes/js/scripts.js?ver=4.6.1	C:/Siturile%20Mele/pizza/pegodesign.com/wp-themes/albertos/wp-content/plugins/contact-form-7/includes/js/scripts1c9b.js	(from http://max-themes.net//demos/albertos/css/owl.video.play.html)
02:13:12	1210/1210	---M--	404	error ('Not%20Found')	text/html	etag:%224ba-57ec95651f8a5%22	http://pegodesign.com/wp-themes/albertos/wp-content/themes/albertos/js/modernizr.custom.js?ver=4.7.3	C:/Siturile%20Mele/pizza/pegodesign.com/wp-themes/albertos/wp-content/themes/albertos/js/modernizr.customfe9d.js	(from http://max-themes.net//demos/albertos/css/owl.video.play.html)
02:13:12	1210/1210	---M--	404	error ('Not%20Found')	text/html	etag:%224ba-57ec95651f8a5%22	http://pegodesign.com/wp-themes/albertos/wp-content/themes/albertos/js/jquery.animsition.min.js?ver=4.7.3	C:/Siturile%20Mele/pizza/pegodesign.com/wp-themes/albertos/wp-content/themes/albertos/js/jquery.animsition.minfe9d.js	(from http://max-themes.net//demos/albertos/css/owl.video.play.html)
02:13:13	1210/1210	---M--	404	error ('Not%20Found')	text/html	etag:%224ba-57ec95651f8a5%22	http://pegodesign.com/wp-themes/albertos/wp-content/themes/albertos/js/superfish.js?ver=4.7.3	C:/Siturile%20Mele/pizza/pegodesign.com/wp-themes/albertos/wp-content/themes/albertos/js/superfishfe9d.js	(from http://max-themes.net//demos/albertos/css/owl.video.play.html)
02:13:13	1210/1210	---M--	404	error ('Not%20Found')	text/html	etag:%224ba-57ec95651f8a5%22	http://pegodesign.com/wp-themes/albertos/wp-content/themes/albertos/js/waypoints.min.js?ver=4.7.3	C:/Siturile%20Mele/pizza/pegodesign.com/wp-themes/albertos/wp-content/themes/albertos/js/waypoints.minfe9d.js	(from http://max-themes.net//demos/albertos/css/owl.video.play.html)
02:13:13	1210/1210	---M--	404	error ('Not%20Found')	text/html	etag:%224ba-57ec95651f8a5%22	http://pegodesign.com/wp-themes/albertos/wp-content/themes/albertos/js/jquery.mobilemenu.js?ver=4.7.3	C:/Siturile%20Mele/pizza/pegodesign.com/wp-themes/albertos/wp-content/themes/albertos/js/jquery.mobilemenufe9d.js	(from http://max-themes.net//demos/albertos/css/owl.video.play.html)
02:13:13	1210/1210	---M--	404	error ('Not%20Found')	text/html	etag:%224ba-57ec95651f8a5%22	http://pegodesign.com/wp-themes/albertos/wp-content/themes/albertos/js/custom.js?ver=4.7.3	C:/Siturile%20Mele/pizza/pegodesign.com/wp-themes/albertos/wp-content/themes/albertos/js/customfe9d.js	(from http://max-themes.net//demos/albertos/css/owl.video.play.html)
02:13:14	1210/1210	---M--	404	error ('Not%20Found')	text/html	etag:%224ba-57ec95651f8a5%22	http://pegodesign.com/wp-themes/albertos/wp-content/themes/albertos/js/custom-inline-js.js?ver=4.7.3	C:/Siturile%20Mele/pizza/pegodesign.com/wp-themes/albertos/wp-content/themes/albertos/js/custom-inline-jsfe9d.js	(from http://max-themes.net//demos/albertos/css/owl.video.play.html)
02:13:14	1210/1210	---M--	404	error ('Not%20Found')	text/html	etag:%224ba-57ec95651f8a5%22	http://pegodesign.com/wp-themes/albertos/wp-includes/js/wp-embed.min.js?ver=4.7.3	C:/Siturile%20Mele/pizza/pegodesign.com/wp-themes/albertos/wp-includes/js/wp-embed.minfe9d.js	(from http://max-themes.net//demos/albertos/css/owl.video.play.html)
02:13:21	544972/544972	UR-M--	200	added ('Partial%20Content')	image/jpeg	date:Tue,%2031%20Jan%202017%2015:34:04%20GMT	http://max-themes.net//demos/albertos/upload/bg-pizza.jpg	C:/Siturile%20Mele/pizza/max-themes.net/demos/albertos/upload/bg-pizza.jpg	(from http://max-themes.net//demos/albertos/)
02:13:27	493248/493248	UR-M--	200	added ('Partial%20Content')	image/jpeg	date:Mon,%2006%20Feb%202017%2016:49:14%20GMT	http://max-themes.net//demos/albertos/upload/slide5.jpg	C:/Siturile%20Mele/pizza/max-themes.net/demos/albertos/upload/slide5.jpg	(from http://max-themes.net//demos/albertos/)
02:13:43	544972/544972	---M--	200	added ('OK')	image/jpeg	etag:%22850cc-57f169a0f2032%22	http://pegodesign.com/wp-themes/albertos/wp-content/uploads/2017/01/bg-pizza.jpg	C:/Siturile%20Mele/pizza/pegodesign.com/wp-themes/albertos/wp-content/uploads/2017/01/bg-pizza.jpg	(from http://max-themes.net//demos/albertos/css/owl.video.play.html)
